ID,num_mentions
962742423,10
962743968,10
962744093,10
962744176,10
962744351,10
962744361,10
962744400,10
962745573,10
962745583,10
962745623,10
962745718,10
962745723,10
962745739,10
962745779,10
962745820,10
962745883,10
962745884,10
962745889,10
962745957,10
962745962,10
962745983,10
962746024,10
962746073,10
962746123,10
962746126,10
962746127,10
962746166,10
962746244,10
962747200,10
962747212,10
962747244,10
962747366,10
962747442,10
962747462,10
962747471,10
962747509,10
962747551,10
962747559,10
962747560,10
962747667,10
962747670,10
962749063,10
962749072,10
962749113,10
962749122,10
962749126,10
962749171,10
962749220,10
962749229,10
962749250,10
962749252,10
962749282,10
962749291,10
962749332,10
962749418,10
962749460,10
962749480,10
962749496,10
962749542,10
962749592,10
962749638,10
962749659,10
962749695,10
962749708,10
962750902,10
962751007,10
962751013,10
962751036,10
962751115,10
962751443,10
962751492,10
962752704,10
962752717,10
962752889,10
962752911,10
962752973,10
962753190,10
962753231,10
962753232,10
962753330,10
962754640,10
962754642,10
962754672,10
962754673,10
962754740,10
962754755,10
962754942,10
962754949,10
962755203,10
962755204,10
962755225,10
962756784,10
962756959,10
962756971,10
962757060,10
962757182,10
962757190,10
962757481,10
962758763,10
962758764,10
962758799,10
962758805,10
962758967,10
962759087,10
962759128,10
962759182,10
962759210,10
962759304,10
962761129,10
962761133,10
962761153,10
962761276,10
962761308,10
962761318,10
962761386,10
962761407,10
962761448,10
962761452,10
962761470,10
962761488,10
962761489,10
962761495,10
962761598,10
962761630,10
962761850,10
962761932,10
962763057,10
962763095,10
962763102,10
962763187,10
962763318,10
962763320,10
962763323,10
962763421,10
962763434,10
962763445,10
962763549,10
962763550,10
962763653,10
962763698,10
962763711,10
962763746,10
962763757,10
962763767,10
962765012,10
962765020,10
962765057,10
962765066,10
962765085,10
962765087,10
962765098,10
962765167,10
962765198,10
962765237,10
962765298,10
962765332,10
962765375,10
962765397,10
962765429,10
962765451,10
962765454,10
962765458,10
962765517,10
962765521,10
962765533,10
962765566,10
962767141,10
962767169,10
962767181,10
962767207,10
962767286,10
962767441,10
962767490,10
962767539,10
962767585,10
962767624,10
962767769,10
962767810,10
962767812,10
962768000,10
962769084,10
962769291,10
962769380,10
962769384,10
962769387,10
962769494,10
962769544,10
962769563,10
962769721,10
962771185,10
962771240,10
962771296,10
962771418,10
962771742,10
962771792,10
962773436,10
962773468,10
962773576,10
962773669,10
962773739,10
962773759,10
962773761,10
962773772,10
962773773,10
962773828,10
962773964,10
962774107,10
962774110,10
962774120,10
962774139,10
962774142,10
962774270,10
962774326,10
962774329,10
962774391,10
962774420,10
962774421,10
962774431,10
962774461,10
962774470,10
962774632,10
962774649,10
962774650,10
962774658,10
962774659,10
962774734,10
962774735,10
962774770,10
962774773,10
962774828,10
962774829,10
962777735,10
962777736,10
962777740,10
962777762,10
962777764,10
962777843,10
962777969,10
962777974,10
962777977,10
962778061,10
962778075,10
962778110,10
962778115,10
962778217,10
962778324,10
962778505,10
962779759,10
962779896,10
962780170,10
962780173,10
962780493,10
962782003,10
962782013,10
962782080,10
962782136,10
962782262,10
962782274,10
962782275,10
962782293,10
962782316,10
962782443,10
962782493,10
962782526,10
962783921,10
962783941,10
962783948,10
962784097,10
962784125,10
962784126,10
962784127,10
962784128,10
962784133,10
962784207,10
962784272,10
962784321,10
962784331,10
962784332,10
962784336,10
962784345,10
962784365,10
962784479,10
962784590,10
962784938,10
962785059,10
962785122,10
962785316,10
962788101,10
962788104,10
962788106,10
962788142,10
962788315,10
962788411,10
962788562,10
962790272,10
962790273,10
962790312,10
962790433,10
962790458,10
962790459,10
962790726,10
962790729,10
962790731,10
962790735,10
962790736,10
962792356,10
962792411,10
962792481,10
962792487,10
962792502,10
962792503,10
962792547,10
962792569,10
962792640,10
962792701,10
962792720,10
962792721,10
962794464,10
962794492,10
962794495,10
962794633,10
962794716,10
962794733,10
962794736,10
962794737,10
962794780,10
962794980,10
962795187,10
962795205,10
962795206,10
962795212,10
962795232,10
962795300,10
962795308,10
962795319,10
962795325,10
962795387,10
962795392,10
962795400,10
962795493,10
962795495,10
962795529,10
962795625,10
962795646,10
962795681,10
962795683,10
962795685,10
962795687,10
962798933,10
962798935,10
962798992,10
962799013,10
962799016,10
962799224,10
962799310,10
962799311,10
962799312,10
962799315,10
962799316,10
962799325,10
962799477,10
962799521,10
962799524,10
962799608,10
962799616,10
962799624,10
962799690,10
962799818,10
962801266,10
962801303,10
962801304,10
962801323,10
962801370,10
962801373,10
962801549,10
962801550,10
962801558,10
962801559,10
962801560,10
962801599,10
962801655,10
962801664,10
962801711,10
962801769,10
962801800,10
962801801,10
962801802,10
962801806,10
962801846,10
962801863,10
962801923,10
962802074,10
962802082,10
962802084,10
962802098,10
962802110,10
962802272,10
962802296,10
962802307,10
962802341,10
962802348,10
962802349,10
962802543,10
962802581,10
962802582,10
962802588,10
962804223,10
962804224,10
962804430,10
962804432,10
962804511,10
962804724,10
962806377,10
962806386,10
962806392,10
962806404,10
962806492,10
962806499,10
962806500,10
962806574,10
962806683,10
962806700,10
962808414,10
962808626,10
962808637,10
962808981,10
962810545,10
962810633,10
962810658,10
962810710,10
962810720,10
962810742,10
962810765,10
962810793,10
962810838,10
962813933,10
962813942,10
962813948,10
962813956,10
962814012,10
962814018,10
962814019,10
962814063,10
962814096,10
962814105,10
962814139,10
962814140,10
962814141,10
962814143,10
962814171,10
962814172,10
962814177,10
962814191,10
962814267,10
962814314,10
962814315,10
962814316,10
962814331,10
962814386,10
962814387,10
962814388,10
962814466,10
962814554,10
962814650,10
962814662,10
962814663,10
962814674,10
962814722,10
962814733,10
962814791,10
962814792,10
962814793,10
962814796,10
962814813,10
962814828,10
962814859,10
962814878,10
962814887,10
962815086,10
962815094,10
962816478,10
962816533,10
962816721,10
962816735,10
962816860,10
962816981,10
962818881,10
962819023,10
962819121,10
962819146,10
962819204,10
962819272,10
962819288,10
962820927,10
962820995,10
962821028,10
962821037,10
962821044,10
962821064,10
962821090,10
962821125,10
962821126,10
962821128,10
962821140,10
962821166,10
962821168,10
962821215,10
962821275,10
962821346,10
962821348,10
962821355,10
962821356,10
962821435,10
962821524,10
962821559,10
962823241,10
962823265,10
962823300,10
962823334,10
962823343,10
962823344,10
962823356,10
962823364,10
962823482,10
962823497,10
962823575,10
962823599,10
962825301,10
962825380,10
962825477,10
962825479,10
962825525,10
962825552,10
962825568,10
962825719,10
962825721,10
962828703,10
962828706,10
962828806,10
962828906,10
962828950,10
962829157,10
962829159,10
962829170,10
962829179,10
962829191,10
962829315,10
962829324,10
962829328,10
962829331,10
962829419,10
962829425,10
962829432,10
962829448,10
962829491,10
962829514,10
962829598,10
962829626,10
962832416,10
962832422,10
962832423,10
962832441,10
962832617,10
962832654,10
962832656,10
962832660,10
962832661,10
962834131,10
962834199,10
962834227,10
962834250,10
962834357,10
962834361,10
962834367,10
962834432,10
962834435,10
962834471,10
962834586,10
962834803,10
962834835,10
962834941,10
962834960,10
962834965,10
962834991,10
962835017,10
962835100,10
962835104,10
962835184,10
962835187,10
962835217,10
962835257,10
962836565,10
962836631,10
962836744,10
962836745,10
962836860,10
962836863,10
962838401,10
962838416,10
962838616,10
962841400,10
962841444,10
962841513,10
962841544,10
962841555,10
962841576,10
962841668,10
962841669,10
962841733,10
962841862,10
962841987,10
962842031,10
962842141,10
962843363,10
962843364,10
962843532,10
962843650,10
962843681,10
962843715,10
962846371,10
962846507,10
962846508,10
962846703,10
962846795,10
962848089,10
962848167,10
962848265,10
962848295,10
962848337,10
962848558,10
962848599,10
962850257,10
962850263,10
962850318,10
962850363,10
962850385,10
962850418,10
962850422,10
962851996,10
962853651,10
962853723,10
962853756,10
962853799,10
962853855,10
962853927,10
962855288,10
962855454,10
962855486,10
962855584,10
962888974,10
962918702,10
962910127,10
967893312,10
962678375,9
962679137,9
962852760,9
962843612,9
962674088,8
962675041,8
962675209,8
962675240,8
962675360,8
962676323,8
962676336,8
962677281,8
962679100,8
962679546,8
962682134,8
962684894,8
962685020,8
962685250,8
962685323,8
962685324,8
962685524,8
962685811,8
962696809,8
962696812,8
962697252,8
962699332,8
962703575,8
962710046,8
962710604,8
962713193,8
962713197,8
962713200,8
962714627,8
962715596,8
962715829,8
962720979,8
962721282,8
962728250,8
962728251,8
962728260,8
962728273,8
962729929,8
962729953,8
962741427,8
962741475,8
962745384,8
962746800,8
962750386,8
962750387,8
962753908,8
962753935,8
962754071,8
962754079,8
962760031,8
962762218,8
962764312,8
962764313,8
962764325,8
962764356,8
962770460,8
962775409,8
962776644,8
962776704,8
962781423,8
962781425,8
962783134,8
962786953,8
962787217,8
962796373,8
962798520,8
962803242,8
962809983,8
962811492,8
962811771,8
962812162,8
962812334,8
962812957,8
962812991,8
962819960,8
962820471,8
962820472,8
962822111,8
962822117,8
962822339,8
962822558,8
962822770,8
962823876,8
962826314,8
962830489,8
962831309,8
962840917,8
962841004,8
962842622,8
962681059,8
962683891,8
962686597,8
962694639,8
962700519,8
962700522,8
962700704,8
962702079,8
962704906,8
962714778,8
962714779,8
962714915,8
962714916,8
962715138,8
962715255,8
962718158,8
962718502,8
962720537,8
962720670,8
962720805,8
962722095,8
962722098,8
962722100,8
962722101,8
962722290,8
962723415,8
962726846,8
962726958,8
962728984,8
962729174,8
962729176,8
962729178,8
962731073,8
962732383,8
962732565,8
962732860,8
962738352,8
962738586,8
962740099,8
962742502,8
962744399,8
962745698,8
962745882,8
962745886,8
962746360,8
962749359,8
962749363,8
962749623,8
962752906,8
962752974,8
962753042,8
962753044,8
962754790,8
962754946,8
962756773,8
962756983,8
962757198,8
962758761,8
962758977,8
962758992,8
962759064,8
962759085,8
962759232,8
962761175,8
962763785,8
962767165,8
962767489,8
962769111,8
962769303,8
962769332,8
962769388,8
962769390,8
962769402,8
962771297,8
962773457,8
962773458,8
962773764,8
962773765,8
962773769,8
962773771,8
962777738,8
962777985,8
962778070,8
962782272,8
962782446,8
962782550,8
962783919,8
962784153,8
962784440,8
962784693,8
962784933,8
962784937,8
962785023,8
962788316,8
962788318,8
962788652,8
962790285,8
962790286,8
962790535,8
962790537,8
962792492,8
962792494,8
962794735,8
962794896,8
962795204,8
962795490,8
962799313,8
962799320,8
962799323,8
962799328,8
962799520,8
962799658,8
962799793,8
962799863,8
962801553,8
962801555,8
962802266,8
962802299,8
962802310,8
962804402,8
962804429,8
962804450,8
962804616,8
962806429,8
962806646,8
962808714,8
962810491,8
962810708,8
962813947,8
962813949,8
962814076,8
962814169,8
962814561,8
962814562,8
962814641,8
962814731,8
962814735,8
962814784,8
962814788,8
962814790,8
962814794,8
962816602,8
962818898,8
962818934,8
962819082,8
962823282,8
962825456,8
962825472,8
962828719,8
962829207,8
962829385,8
962829552,8
962832650,8
962835016,8
962835018,8
962838306,8
962838406,8
962838408,8
962841522,8
962841546,8
962841550,8
962843528,8
962843530,8
962843676,8
962848302,8
962850337,8
962850469,8
962852021,8
962852166,8
962855433,8
962906808,8
962908648,8
962681505,7
962691437,7
962699337,7
962721288,7
962722625,7
962727838,7
962741123,7
962741422,7
962745055,7
962745382,7
962752077,7
962755853,7
962760040,7
962760907,7
962768073,7
962768418,7
962787205,7
962820216,7
962839112,7
962839319,7
962814564,7
962828715,7
962828819,7
962675105,6
962675223,6
962680146,6
962681806,6
962682127,6
962682161,6
962682842,6
962684407,6
962684806,6
962685027,6
962685689,6
962685733,6
962687723,6
962689729,6
962692994,6
962693195,6
962693563,6
962696836,6
962697112,6
962697324,6
962697389,6
962697393,6
962699747,6
962699964,6
962706033,6
962706564,6
962706641,6
962710050,6
962710504,6
962714054,6
962714485,6
962719665,6
962719884,6
962719998,6
962720180,6
962720982,6
962721285,6
962721345,6
962727170,6
962727481,6
962727656,6
962729938,6
962731743,6
962736808,6
962739346,6
962746929,6
962748349,6
962748350,6
962748894,6
962750451,6
962750616,6
962751779,6
962751941,6
962753913,6
962757756,6
962760042,6
962760710,6
962762386,6
962764232,6
962764320,6
962764321,6
962764543,6
962764699,6
962766190,6
962770766,6
962770915,6
962775552,6
962775810,6
962775811,6
962776901,6
962780968,6
962781035,6
962785992,6
962789240,6
962791713,6
962793537,6
962797615,6
962800320,6
962800384,6
962802902,6
962802903,6
962805357,6
962807355,6
962807357,6
962807613,6
962807827,6
962811145,6
962811460,6
962811548,6
962811550,6
962811960,6
962812197,6
962812604,6
962812994,6
962813388,6
962813445,6
962813446,6
962815177,6
962815594,6
962815606,6
962815607,6
962819868,6
962820298,6
962821912,6
962822686,6
962823780,6
962824141,6
962824142,6
962824893,6
962828200,6
962830103,6
962830104,6
962831191,6
962831386,6
962831727,6
962831866,6
962836088,6
962840421,6
962840425,6
962842323,6
962844294,6
962844295,6
962844296,6
962844702,6
962845592,6
962847263,6
962677593,6
962677595,6
962677721,6
962677747,6
962678059,6
962678206,6
962683683,6
962683889,6
962686594,6
962688596,6
962690564,6
962690838,6
962690920,6
962692526,6
962694593,6
962694635,6
962698476,6
962698558,6
962698594,6
962698598,6
962698604,6
962698605,6
962698624,6
962698646,6
962702078,6
962706763,6
962706883,6
962706899,6
962708210,6
962708408,6
962708409,6
962714796,6
962714951,6
962714955,6
962715035,6
962721949,6
962721960,6
962722049,6
962722102,6
962723402,6
962723457,6
962723685,6
962723690,6
962726951,6
962726957,6
962729417,6
962731108,6
962731363,6
962732728,6
962735175,6
962735293,6
962735296,6
962735303,6
962735558,6
962736930,6
962738348,6
962738542,6
962738590,6
962740355,6
962740426,6
962740736,6
962742163,6
962742574,6
962742678,6
962743938,6
962744048,6
962745590,6
962746167,6
962746218,6
962747451,6
962747497,6
962749255,6
962749367,6
962751433,6
962752980,6
962754954,6
962755233,6
962755234,6
962757528,6
962759006,6
962759076,6
962759245,6
962761140,6
962761141,6
962761496,6
962761499,6
962761519,6
962763163,6
962763243,6
962763442,6
962763454,6
962763688,6
962763764,6
962763766,6
962765239,6
962767166,6
962767187,6
962767652,6
962771163,6
962774366,6
962774410,6
962779884,6
962780017,6
962780167,6
962783923,6
962784939,6
962788200,6
962788642,6
962794524,6
962795087,6
962795207,6
962799317,6
962799659,6
962801505,6
962801667,6
962801699,6
962801827,6
962802061,6
962804202,6
962804427,6
962804433,6
962804435,6
962804436,6
962804574,6
962804840,6
962806675,6
962808393,6
962808427,6
962808628,6
962808706,6
962808732,6
962808737,6
962814167,6
962814170,6
962814395,6
962814779,6
962814780,6
962823357,6
962823510,6
962825711,6
962828705,6
962828817,6
962828822,6
962829199,6
962829388,6
962829389,6
962829554,6
962829557,6
962829621,6
962832628,6
962832662,6
962834276,6
962834605,6
962834668,6
962834814,6
962834987,6
962835022,6
962836992,6
962841548,6
962843711,6
962846766,6
962848261,6
962848569,6
962852147,6
962853778,6
962853854,6
962853906,6
962855439,6
962855440,6
962855639,6
967866120,6
967866132,6
967875851,6
967875853,6
962679136,5
962679155,5
962680493,5
962681542,5
962681543,5
962682683,5
962682684,5
962684883,5
962685004,5
962685005,5
962693487,5
962693565,5
962695326,5
962695518,5
962695871,5
962702474,5
962705373,5
962705682,5
962706573,5
962711090,5
962712062,5
962713198,5
962717445,5
962719132,5
962722456,5
962722459,5
962724445,5
962724518,5
962724737,5
962728094,5
962728098,5
962728624,5
962735720,5
962739019,5
962739498,5
962740063,5
962740969,5
962741158,5
962741419,5
962743104,5
962743107,5
962755744,5
962755758,5
962757812,5
962757941,5
962766183,5
962766184,5
962766187,5
962766365,5
962766644,5
962770258,5
962771085,5
962779211,5
962781037,5
962783135,5
962785538,5
962786041,5
962786066,5
962787230,5
962787231,5
962796300,5
962797777,5
962797935,5
962797936,5
962800297,5
962803015,5
962807077,5
962807503,5
962807611,5
962807839,5
962812143,5
962812966,5
962812970,5
962812971,5
962813436,5
962817621,5
962822248,5
962827034,5
962830024,5
962830092,5
962830098,5
962837461,5
962838907,5
962839110,5
962839317,5
962840238,5
962842439,5
962842574,5
962842800,5
962849394,5
962850843,5
962854636,5
962677834,5
962684103,5
962780020,5
962829463,5
962834544,5
967863756,5
962674393,4
962675123,4
962675205,4
962675208,4
962675224,4
962676414,4
962679153,4
962679563,4
962681744,4
962682067,4
962682075,4
962682124,4
962682129,4
962683309,4
962684623,4
962685012,4
962685022,4
962685527,4
962685732,4
962688994,4
962689444,4
962689730,4
962693196,4
962693478,4
962695325,4
962696835,4
962697378,4
962698369,4
962699336,4
962699339,4
962702468,4
962706563,4
962707358,4
962707474,4
962711354,4
962711362,4
962713599,4
962713705,4
962715835,4
962715937,4
962719776,4
962720983,4
962721286,4
962724442,4
962727409,4
962727464,4
962727482,4
962728253,4
962729932,4
962730303,4
962731742,4
962733053,4
962733211,4
962736120,4
962743105,4
962750454,4
962751935,4
962753936,4
962755805,4
962756312,4
962757754,4
962759800,4
962760029,4
962762385,4
962762422,4
962762423,4
962764231,4
962764326,4
962764539,4
962766182,4
962766189,4
962766993,4
962770370,4
962772434,4
962776900,4
962781036,4
962787220,4
962791509,4
962791511,4
962796234,4
962796347,4
962796579,4
962796581,4
962796613,4
962796618,4
962797614,4
962800319,4
962803017,4
962803365,4
962803930,4
962805347,4
962807345,4
962807349,4
962807356,4
962807826,4
962811549,4
962811636,4
962811965,4
962812880,4
962812958,4
962812974,4
962812976,4
962812978,4
962812986,4
962812988,4
962813442,4
962813443,4
962813623,4
962815444,4
962815598,4
962815600,4
962815601,4
962817615,4
962819867,4
962820109,4
962820289,4
962823781,4
962824134,4
962824766,4
962829880,4
962830027,4
962830759,4
962830760,4
962830788,4
962831249,4
962831362,4
962831365,4
962831376,4
962831466,4
962831731,4
962837221,4
962838814,4
962839114,4
962840420,4
962842620,4
962844276,4
962844279,4
962844280,4
962844281,4
962844284,4
962844288,4
962844297,4
962844652,4
962846166,4
962855086,4
962677741,4
962677829,4
962683634,4
962683890,4
962686385,4
962686386,4
962688627,4
962690511,4
962690563,4
962690581,4
962690921,4
962692705,4
962692707,4
962694527,4
962696645,4
962698596,4
962698597,4
962698600,4
962700363,4
962700580,4
962702080,4
962708312,4
962708410,4
962708411,4
962712666,4
962714780,4
962714781,4
962714917,4
962715051,4
962715237,4
962720671,4
962721948,4
962722048,4
962722093,4
962722094,4
962722099,4
962723401,4
962723407,4
962723408,4
962723420,4
962723421,4
962723691,4
962723713,4
962723874,4
962723875,4
962723876,4
962726212,4
962726719,4
962726722,4
962731107,4
962731344,4
962732417,4
962732488,4
962732489,4
962732599,4
962735094,4
962735174,4
962735294,4
962735297,4
962735304,4
962735557,4
962737138,4
962737219,4
962737374,4
962738351,4
962738588,4
962738589,4
962738730,4
962738781,4
962740362,4
962745756,4
962745757,4
962747414,4
962747443,4
962747446,4
962747447,4
962747448,4
962751189,4
962754955,4
962756787,4
962757067,4
962757069,4
962759056,4
962759088,4
962763100,4
962763436,4
962763694,4
962767431,4
962767495,4
962767661,4
962769385,4
962771511,4
962771514,4
962773459,4
962773714,4
962773763,4
962773766,4
962773767,4
962773774,4
962774196,4
962774558,4
962774559,4
962779902,4
962779998,4
962780016,4
962780018,4
962780177,4
962782266,4
962784129,4
962784935,4
962788199,4
962788333,4
962790327,4
962794738,4
962795433,4
962799314,4
962799498,4
962799655,4
962801556,4
962801561,4
962801829,4
962802203,4
962802291,4
962802293,4
962802353,4
962802508,4
962804426,4
962804428,4
962806502,4
962806674,4
962808629,4
962808733,4
962809007,4
962814565,4
962814741,4
962814781,4
962814785,4
962814789,4
962816734,4
962821164,4
962821271,4
962823097,4
962823098,4
962823301,4
962823355,4
962825445,4
962825531,4
962828718,4
962828825,4
962828826,4
962829188,4
962829189,4
962832548,4
962832623,4
962832657,4
962838564,4
962841547,4
962841549,4
962841837,4
962842001,4
962843714,4
962846765,4
962848401,4
962848568,4
962848641,4
962852018,4
962852019,4
962852022,4
962852023,4
962852159,4
962853653,4
962853745,4
962853746,4
962853748,4
962853749,4
962853853,4
962853874,4
962855277,4
962855278,4
962855279,4
962855434,4
962855437,4
962855438,4
962676312,3
962678344,3
962678380,3
962678814,3
962678815,3
962679142,3
962679158,3
962679554,3
962680038,3
962682014,3
962682123,3
962682825,3
962685007,3
962685008,3
962685009,3
962685018,3
962685381,3
962689553,3
962689744,3
962691528,3
962703893,3
962719586,3
962719779,3
962721292,3
962721370,3
962721371,3
962721372,3
962727415,3
962727483,3
962727484,3
962727823,3
962728395,3
962730312,3
962730621,3
962737829,3
962739009,3
962739343,3
962739390,3
962741423,3
962743542,3
962753905,3
962753906,3
962753911,3
962753912,3
962755995,3
962759615,3
962759775,3
962759799,3
962760901,3
962764690,3
962765799,3
962766105,3
962768422,3
962768545,3
962770256,3
962771994,3
962772436,3
962772687,3
962779024,3
962779028,3
962779399,3
962787106,3
962787232,3
962787660,3
962792011,3
962796343,3
962796375,3
962796379,3
962796380,3
962796409,3
962796411,3
962796525,3
962796647,3
962797789,3
962797792,3
962798684,3
962798690,3
962800399,3
962800401,3
962800909,3
962800911,3
962803249,3
962806924,3
962807354,3
962807359,3
962807849,3
962811541,3
962812586,3
962812618,3
962813474,3
962813538,3
962815187,3
962815872,3
962820242,3
962820415,3
962820776,3
962821829,3
962822119,3
962822126,3
962822127,3
962824107,3
962824131,3
962827742,3
962827861,3
962830023,3
962830101,3
962830927,3
962831008,3
962831359,3
962831725,3
962837703,3
962840417,3
962840430,3
962840523,3
962842572,3
962842613,3
962842616,3
962842769,3
962842773,3
962842798,3
962842822,3
962842824,3
962844287,3
962844293,3
962844515,3
962852474,3
962852761,3
962853145,3
962732492,3
962749366,3
962834543,3
962841613,3
962843416,3
962675040,2
962675204,2
962675827,2
962676322,2
962676335,2
962677279,2
962677280,2
962679151,2
962679156,2
962679564,2
962680161,2
962680494,2
962680592,2
962682125,2
962682135,2
962682216,2
962682824,2
962683052,2
962684910,2
962685013,2
962685017,2
962685025,2
962685169,2
962685255,2
962686085,2
962689199,2
962689554,2
962689745,2
962690048,2
962694943,2
962695324,2
962695328,2
962696833,2
962697114,2
962697375,2
962697379,2
962697383,2
962697386,2
962697390,2
962698163,2
962699335,2
962699340,2
962699748,2
962702734,2
962703892,2
962703894,2
962703901,2
962705398,2
962707361,2
962707363,2
962707366,2
962707370,2
962707372,2
962707476,2
962707478,2
962708143,2
962710047,2
962710049,2
962710051,2
962710502,2
962710503,2
962711300,2
962711367,2
962711397,2
962713192,2
962713195,2
962713196,2
962713199,2
962715597,2
962715834,2
962715839,2
962715854,2
962715855,2
962718625,2
962718725,2
962718876,2
962718878,2
962719926,2
962720980,2
962720981,2
962721284,2
962721293,2
962721671,2
962721672,2
962727149,2
962727410,2
962727412,2
962727414,2
962727721,2
962727722,2
962727795,2
962727797,2
962727987,2
962728249,2
962728252,2
962728255,2
962728270,2
962728271,2
962728274,2
962728308,2
962729606,2
962729927,2
962729930,2
962729931,2
962729934,2
962730274,2
962733076,2
962733084,2
962733207,2
962733396,2
962733404,2
962733545,2
962736171,2
962736778,2
962739341,2
962739342,2
962739347,2
962739418,2
962739419,2
962741126,2
962741154,2
962741425,2
962742745,2
962744547,2
962746679,2
962746681,2
962747047,2
962747050,2
962747053,2
962747056,2
962748068,2
962748256,2
962748258,2
962748923,2
962750038,2
962750047,2
962750197,2
962750200,2
962750343,2
962750613,2
962751780,2
962751942,2
962752075,2
962752467,2
962752468,2
962752469,2
962752470,2
962753577,2
962753904,2
962753907,2
962753910,2
962753914,2
962753915,2
962753934,2
962754040,2
962755852,2
962758115,2
962759946,2
962760030,2
962762425,2
962764314,2
962764315,2
962764319,2
962766089,2
962766188,2
962766366,2
962768296,2
962768297,2
962768420,2
962768421,2
962770255,2
962772415,2
962772430,2
962772432,2
962772435,2
962772614,2
962772664,2
962772786,2
962772870,2
962773038,2
962773131,2
962773134,2
962773135,2
962775148,2
962775550,2
962775592,2
962776617,2
962776708,2
962777606,2
962779023,2
962779402,2
962785662,2
962785985,2
962786451,2
962786452,2
962786453,2
962786454,2
962787222,2
962787223,2
962787228,2
962787340,2
962787444,2
962787831,2
962787832,2
962787833,2
962787834,2
962787836,2
962790001,2
962791921,2
962795952,2
962796361,2
962796370,2
962796371,2
962796372,2
962796374,2
962796377,2
962796378,2
962796511,2
962796711,2
962796966,2
962797832,2
962798175,2
962800317,2
962800318,2
962800380,2
962800388,2
962800389,2
962800390,2
962800391,2
962800397,2
962800398,2
962800572,2
962800733,2
962800906,2
962800907,2
962802899,2
962802984,2
962803244,2
962803246,2
962803353,2
962803354,2
962803615,2
962803617,2
962803621,2
962803791,2
962803884,2
962804967,2
962805346,2
962805348,2
962805351,2
962805363,2
962805367,2
962807203,2
962807614,2
962811543,2
962811544,2
962811958,2
962811959,2
962812174,2
962812216,2
962812765,2
962812967,2
962812968,2
962812969,2
962812979,2
962813500,2
962813535,2
962815846,2
962816045,2
962816299,2
962817189,2
962817773,2
962817822,2
962819961,2
962820240,2
962821828,2
962821953,2
962822108,2
962822112,2
962822115,2
962822118,2
962822124,2
962822338,2
962822550,2
962822557,2
962824058,2
962824111,2
962824112,2
962824113,2
962824122,2
962824127,2
962824132,2
962824133,2
962824136,2
962824137,2
962824450,2
962824892,2
962827743,2
962827745,2
962827747,2
962827748,2
962827980,2
962828337,2
962829863,2
962830094,2
962830095,2
962830100,2
962830928,2
962831251,2
962831475,2
962831476,2
962833436,2
962837463,2
962838046,2
962838899,2
962839267,2
962840413,2
962840423,2
962840424,2
962840426,2
962840918,2
962841005,2
962842422,2
962842615,2
962842618,2
962842774,2
962842825,2
962844248,2
962844278,2
962844286,2
962844291,2
962844292,2
962844529,2
962844717,2
962845160,2
962845161,2
962847261,2
962847262,2
962849016,2
962849406,2
962849412,2
962849876,2
962849922,2
962850842,2
962851052,2
962851655,2
962855085,2
962677823,2
962678181,2
962683887,2
962684105,2
962686376,2
962686520,2
962686625,2
962686627,2
962694594,2
962694596,2
962694634,2
962694638,2
962698472,2
962698602,2
962698603,2
962698753,2
962700478,2
962700705,2
962705055,2
962708570,2
962708815,2
962710723,2
962712278,2
962712544,2
962714918,2
962717895,2
962717896,2
962717934,2
962717935,2
962718241,2
962718261,2
962720533,2
962720551,2
962720554,2
962720651,2
962720691,2
962722108,2
962723327,2
962723376,2
962723398,2
962723399,2
962723403,2
962723404,2
962723412,2
962723414,2
962723417,2
962723640,2
962724117,2
962726723,2
962726728,2
962726956,2
962728993,2
962729312,2
962729413,2
962730988,2
962730989,2
962731041,2
962732382,2
962732727,2
962732859,2
962735272,2
962735311,2
962735442,2
962737339,2
962738353,2
962738543,2
962738732,2
962740155,2
962740188,2
962740193,2
962740360,2
962740642,2
962743937,2
962744046,2
962744050,2
962745750,2
962745800,2
962745890,2
962746192,2
962746357,2
962747291,2
962747413,2
962749368,2
962749520,2
962752728,2
962752902,2
962752905,2
962752909,2
962752976,2
962752978,2
962753041,2
962753043,2
962754682,2
962757196,2
962758885,2
962758886,2
962758887,2
962758888,2
962758978,2
962758991,2
962759059,2
962759060,2
962759061,2
962759062,2
962759063,2
962759068,2
962759233,2
962759250,2
962761174,2
962761342,2
962761493,2
962761497,2
962761500,2
962761508,2
962761773,2
962761803,2
962763161,2
962763162,2
962763439,2
962763786,2
962767163,2
962767430,2
962767494,2
962767498,2
962769333,2
962769389,2
962769391,2
962771293,2
962771314,2
962771315,2
962771317,2
962771358,2
962771458,2
962773716,2
962773768,2
962773770,2
962773903,2
962774024,2
962774273,2
962774367,2
962774409,2
962777972,2
962778015,2
962778064,2
962779694,2
962779773,2
962779776,2
962779920,2
962780000,2
962780036,2
962780037,2
962780404,2
962784212,2
962784305,2
962784636,2
962784686,2
962784936,2
962784940,2
962785276,2
962788233,2
962788397,2
962788398,2
962790418,2
962790419,2
962790563,2
962790574,2
962790595,2
962790596,2
962792493,2
962792496,2
962792638,2
962792644,2
962794493,2
962794897,2
962794945,2
962795436,2
962799116,2
962799259,2
962799329,2
962799383,2
962799467,2
962799660,2
962801698,2
962802265,2
